FIPS,name,state,population,lat,lon,area_sqmi
51101,King William County,Virginia,19617,37.70826,-77.091054,273.91
51103,Lancaster County,Virginia,10995,37.704843,-76.412663,133.325
51105,Lee County,Virginia,21642,36.701721,-83.130112,435.378
51107,Loudoun County,Virginia,449749,39.0812,-77.638898,515.746
51109,Louisa County,Virginia,42924,37.972704,-77.959795,495.064
51111,Lunenburg County,Virginia,12058,36.945555,-78.240528,431.7
51113,Madison County,Virginia,14237,38.412059,-78.276961,320.638
51115,Mathews County,Virginia,8529,37.425348,-76.268808,85.912
51117,Mecklenburg County,Virginia,30747,36.687256,-78.368959,625.31
51119,Middlesex County,Virginia,10841,37.606975,-76.528082,130.328
51121,Montgomery County,Virginia,98434,37.175538,-80.387794,386.848
51125,Nelson County,Virginia,14920,37.789079,-78.88344,470.745
51127,New Kent County,Virginia,28022,37.51016,-76.999331,210.031
51131,Northampton County,Virginia,11879,37.302775,-75.924018,211.715
51133,Northumberland County,Virginia,12557,37.856975,-76.379688,191.433
51135,Nottoway County,Virginia,15796,37.141167,-78.053866,314.39
51137,Orange County,Virginia,40083,38.249326,-78.011092,340.548
51139,Page County,Virginia,23762,38.623209,-78.491872,310.017
51141,Patrick County,Virginia,17424,36.667138,-80.286413,482.957
51143,Pittsylvania County,Virginia,59490,36.821721,-79.398502,969.003
51145,Powhatan County,Virginia,32591,37.549404,-77.912855,260.202
51147,Prince Edward County,Virginia,22391,37.224881,-78.432957,349.946
51149,Prince George County,Virginia,43936,37.187325,-77.220993,265.342
51153,Prince William County,Virginia,502966,38.701119,-77.479579,335.264
51155,Pulaski County,Virginia,33586,37.063385,-80.713444,319.84
51157,Rappahannock County,Virginia,7439,38.684522,-78.168824,266.372
51159,Richmond County,Virginia,9294,37.942894,-76.730561,191.478
51161,Roanoke County,Virginia,97150,37.330792,-80.191237,250.549
51163,Rockbridge County,Virginia,22663,37.814517,-79.447754,596.548
51165,Rockingham County,Virginia,89316,38.507612,-78.885329,849.796
51167,Russell County,Virginia,25332,36.93342,-82.095934,473.524
51169,Scott County,Virginia,21200,36.712776,-82.613624,535.827
51171,Shenandoah County,Virginia,45839,38.856204,-78.573987,508.08
51173,Smyth County,Virginia,28882,36.842318,-81.539786,451.439
51175,Southampton County,Virginia,18110,36.720068,-77.103813,599.249
51177,Spotsylvania County,Virginia,155388,38.182431,-77.657226,401.942
51179,Stafford County,Virginia,170803,38.423084,-77.458048,268.489
51181,Surry County,Virginia,6603,37.119761,-76.880172,278.949
51183,Sussex County,Virginia,10755,36.926645,-77.259732,490.244
51185,Tazewell County,Virginia,38635,37.125395,-81.562924,518.791
51187,Warren County,Virginia,42740,38.908221,-78.207594,214.572
51191,Washington County,Virginia,53898,36.747814,-81.950322,561.193
51193,Westmoreland County,Virginia,19715,38.109311,-76.803933,229.327
51195,Wise County,Virginia,34824,36.974561,-82.62156,403.443
51197,Wythe County,Virginia,27983,36.899868,-81.08301,461.952
51199,York County,Virginia,71374,37.220914,-76.395533,104.703
51510,Alexandria city,Virginia,160662,38.819251,-77.08367,14.935
51520,Bristol city,Virginia,16418,36.616954,-82.157564,12.874
51530,Buena Vista city,Virginia,6672,37.729345,-79.358134,6.438
51540,Charlottesville city,Virginia,44388,38.037658,-78.485381,10.245
51550,Chesapeake city,Virginia,255332,36.679376,-76.301788,338.456
51570,Colonial Heights city,Virginia,18738,37.261685,-77.396804,7.519
51580,Covington city,Virginia,5680,37.78106,-79.985434,5.469
51590,Danville city,Virginia,41647,36.583334,-79.408071,42.803
51595,Emporia city,Virginia,5447,36.696182,-77.535975,6.629
51600,Fairfax city,Virginia,26772,38.853183,-77.299025,6.241
51610,Falls Church city,Virginia,15159,38.884722,-77.175603,2.046
51620,Franklin city,Virginia,8478,36.684014,-76.941396,8.277
51630,Fredericksburg city,Virginia,30393,38.299272,-77.486658,10.45
51640,Galax city,Virginia,6670,36.66564,-80.914308,8.236
51650,Hampton city,Virginia,137315,37.047961,-76.297293,51.464
51660,Harrisonburg city,Virginia,50839,38.436255,-78.873303,17.336
51670,Hopewell city,Virginia,23261,37.29101,-77.298944,10.354
51678,Lexington city,Virginia,7769,37.782332,-79.44432,2.499
51680,Lynchburg city,Virginia,81347,37.399016,-79.195458,48.917
51683,Manassas city,Virginia,44332,38.746808,-77.482633,9.843
51685,Manassas Park city,Virginia,16560,38.769398,-77.442323,3.025
51690,Martinsville city,Virginia,13849,36.683527,-79.863647,10.956
51700,Newport News city,Virginia,183230,37.076136,-76.52198,68.996
51710,Norfolk city,Virginia,231013,36.923015,-76.244641,53.275
51720,Norton city,Virginia,3477,36.931549,-82.625996,7.477
51730,Petersburg city,Virginia,33734,37.20473,-77.392368,22.72
51735,Poquoson city,Virginia,13292,37.12836,-76.303534,15.357
51740,Portsmouth city,Virginia,96777,36.859339,-76.356973,33.301
51750,Radford city,Virginia,17243,37.12012,-80.559149,9.676
51760,Richmond city,Virginia,237257,37.531399,-77.476009,59.925
51770,Roanoke city,Virginia,99111,37.278458,-79.958174,42.521
51775,Salem city,Virginia,25816,37.285333,-80.055241,14.517
51790,Staunton city,Virginia,26801,38.157978,-79.061876,19.92
51800,Suffolk city,Virginia,104699,36.697157,-76.634781,399.17
51810,Virginia Beach city,Virginia,453737,36.779525,-76.029142,244.72
51820,Waynesboro city,Virginia,23951,38.067157,-78.90142,14.97
51830,Williamsburg city,Virginia,15861,37.269481,-76.708193,8.938
51840,Winchester city,Virginia,28272,39.173869,-78.176356,9.193
53001,Adams County,Washington,21488,47.011238,-118.512861,1924.989
53003,Asotin County,Washington,22545,46.181861,-117.227781,636.075
53005,Benton County,Washington,221722,46.228125,-119.516659,1700.128
53007,Chelan County,Washington,81941,47.860974,-120.619041,2921.178
53009,Clallam County,Washington,78202,48.110903,-123.88986,1738.776
53011,Clark County,Washington,532119,45.77173,-122.485953,628.509
53013,Columbia County,Washington,4141,46.29285,-117.911634,868.585
53015,Cowlitz County,Washington,114885,46.196785,-122.67846,1141.176
53017,Douglas County,Washington,46473,47.741763,-119.694622,1819.244
53019,Ferry County,Washington,7517,48.473256,-118.533589,2203.23
53021,Franklin County,Washington,102612,46.537502,-118.903891,1241.596
53023,Garfield County,Washington,2416,46.429318,-117.536705,710.835
53025,Grant County,Washington,105727,47.213633,-119.467788,2679.554
53027,Grays Harbor County,Washington,78144,47.112084,-123.826725,1902.268
53029,Island County,Washington,85657,48.158554,-122.670649,208.698
53031,Jefferson County,Washington,33970,47.805708,-123.527057,1803.728
53033,King County,Washington,2344939,47.490552,-121.833977,2115.75
53035,Kitsap County,Washington,283374,47.639687,-122.649636,395.087
53037,Kittitas County,Washington,48803,47.124441,-120.676709,2297.291
53039,Klickitat County,Washington,24331,45.870446,-120.779305,1871.636
53041,Lewis County,Washington,88062,46.580071,-122.377444,2402.782
53043,Lincoln County,Washington,11982,47.582743,-118.417692,2310.603
53045,Mason County,Washington,71165,47.350832,-123.173103,959.565
53047,Okanogan County,Washington,45230,48.548453,-119.742235,5266.193
53049,Pacific County,Washington,24357,46.556587,-123.782419,933.374
53051,Pend Oreille County,Washington,14457,48.543825,-117.232191,1400.245
53053,Pierce County,Washington,946288,47.051413,-122.15324,1668.025
53055,San Juan County,Washington,18577,48.50719,-123.103769,173.916
53057,Skagit County,Washington,132975,48.493292,-121.81577,1730.232
53059,Skamania County,Washington,12669,46.024785,-121.953232,1658.268
53061,Snohomish County,Washington,870656,48.054913,-121.765038,2086.518
53063,Spokane County,Washington,558344,47.620375,-117.403371,1764.224
53065,Stevens County,Washington,49668,48.388728,-117.854455,2477.103
53067,Thurston County,Washington,304261,46.935822,-122.830152,722.513
53069,Wahkiakum County,Washington,4873,46.294638,-123.424458,262.928
53071,Walla Walla County,Washington,62361,46.254606,-118.48037,1270.033
53073,Whatcom County,Washington,236392,48.842653,-121.836432,2107.928
53075,Whitman County,Washington,48512,46.905944,-117.53539,2159.262
53077,Yakima County,Washington,259185,46.456558,-120.740145,4294.512
54001,Barbour County,West Virginia,15414,39.139725,-79.996947,341.059
54003,Berkeley County,West Virginia,139522,39.447938,-78.037753,321.131
54005,Boone County,West Virginia,20251,38.022814,-81.713538,502.37
54007,Braxton County,West Virginia,11885,38.69933,-80.73166,510.735
54009,Brooke County,West Virginia,21142,40.272645,-80.578691,89.036
54011,Cabell County,West Virginia,91183,38.419578,-82.243397,281.025
54013,Calhoun County,West Virginia,5978,38.844159,-81.115478,279.263
54015,Clay County,West Virginia,7538,38.459826,-81.081866,341.954
54017,Doddridge County,West Virginia,7634,39.264307,-80.711498,319.723
54019,Fayette County,West Virginia,38165,38.030966,-81.086089,661.957
54021,Gilmer County,West Virginia,7085,38.915867,-80.849413,338.503
54023,Grant County,West Virginia,11041,39.105988,-79.195064,477.373
54025,Greenbrier County,West Virginia,31578,37.924418,-80.45059,1019.819
54027,Hampshire County,West Virginia,24105,39.312139,-78.611989,640.402
54029,Hancock County,West Virginia,27729,40.516958,-80.570164,82.61
54031,Hardy County,West Virginia,14337,39.011361,-78.841729,582.315
54033,Harrison County,West Virginia,64221,39.27922,-80.385837,416.01
54035,Jackson County,West Virginia,27450,38.834234,-81.677717,464.36
54037,Jefferson County,West Virginia,63102,39.307398,-77.86322,209.289
54039,Kanawha County,West Virginia,172381,38.328068,-81.523516,901.738
54041,Lewis County,West Virginia,16394,38.988877,-80.495477,386.932
54043,Lincoln County,West Virginia,19177,38.17177,-82.077623,437.093
54045,Logan County,West Virginia,30375,37.830591,-81.940853,452.904
54047,McDowell County,West Virginia,16878,37.38276,-81.658204,533.459
54049,Marion County,West Virginia,55584,39.505839,-80.243402,308.785
54051,Marshall County,West Virginia,29159,39.854426,-80.671794,305.396
54053,Mason County,West Virginia,24707,38.770914,-82.029007,430.768
54055,Mercer County,West Virginia,57503,37.403448,-81.106456,418.962
54057,Mineral County,West Virginia,26792,39.404781,-78.95669,327.882
54059,Mingo County,West Virginia,21455,37.721161,-82.158989,423.121
54061,Monongalia County,West Virginia,107991,39.633645,-80.059074,360.094
54063,Monroe County,West Virginia,12491,37.554062,-80.550329,472.754
54065,Morgan County,West Virginia,18027,39.557345,-78.256517,229.096
54067,Nicholas County,West Virginia,23848,38.291432,-80.797515,646.842
54069,Ohio County,West Virginia,40496,40.100323,-80.6199,106.035
54071,Pendleton County,West Virginia,5826,38.67445,-79.340617,696.05
54073,Pleasants County,West Virginia,7338,39.368133,-81.161172,130.119
54075,Pocahontas County,West Virginia,7602,38.332606,-80.010121,940.239
54077,Preston County,West Virginia,34004,39.46903,-79.668865,648.814
54079,Putnam County,West Virginia,56885,38.510518,-81.906109,345.679
54081,Raleigh County,West Virginia,71775,37.762469,-81.264672,604.97
54083,Randolph County,West Virginia,26882,38.781095,-79.867788,1039.7
54085,Ritchie County,West Virginia,8034,39.177112,-81.066317,451.99
54087,Roane County,West Virginia,13317,38.74295,-81.354494,483.563
54089,Summers County,West Virginia,11532,37.655999,-80.856325,360.594
54091,Taylor County,West Virginia,16287,39.332478,-80.046554,172.771
54093,Tucker County,West Virginia,6540,39.111175,-79.559968,419.042
54095,Tyler County,West Virginia,7881,39.465634,-80.877219,256.302
54097,Upshur County,West Virginia,23758,38.90253,-80.231606,354.638
54099,Wayne County,West Virginia,37309,38.143642,-82.422666,506.005
54101,Webster County,West Virginia,7760,38.483459,-80.449052,553.47
54103,Wetzel County,West Virginia,13734,39.59818,-80.635399,358.072
54105,Wirt County,West Virginia,4879,39.020034,-81.382975,232.511
54107,Wood County,West Virginia,82385,39.211602,-81.516234,366.5
54109,Wyoming County,West Virginia,19801,37.60366,-81.549032,499.47
55001,Adams County,Wisconsin,21752,43.973757,-89.767228,645.646
55003,Ashland County,Wisconsin,16203,46.544424,-90.679691,1044.97
55005,Barron County,Wisconsin,46484,45.437192,-91.852892,863.083
55007,Bayfield County,Wisconsin,16787,46.634199,-91.177282,1477.882
55009,Brown County,Wisconsin,275803,44.474024,-87.99613,530.096
55011,Buffalo County,Wisconsin,13318,44.385633,-91.761294,675.791
55013,Burnett County,Wisconsin,17223,45.866897,-92.37573,821.596
55015,Calumet County,Wisconsin,53982,44.07841,-88.212132,318.25
55017,Chippewa County,Wisconsin,67614,45.069092,-91.283505,1008.43
55019,Clark County,Wisconsin,35052,44.739166,-90.609909,1209.698
55021,Columbia County,Wisconsin,58132,43.471882,-89.330472,765.6
55023,Crawford County,Wisconsin,15910,43.242768,-90.935185,570.805
55025,Dane County,Wisconsin,590375,43.067468,-89.417852,1196.496
55027,Dodge County,Wisconsin,89097,43.429628,-88.701939,875.699
55029,Door County,Wisconsin,30616,45.093417,-87.048683,481.936
55031,Douglas County,Wisconsin,43990,46.463218,-91.892477,1304.272
55033,Dunn County,Wisconsin,46223,44.947751,-91.897645,850.16
55035,Eau Claire County,Wisconsin,109033,44.726355,-91.286414,637.922
55037,Florence County,Wisconsin,4748,45.871828,-88.406988,488.029
55039,Fond du Lac County,Wisconsin,104669,43.754722,-88.493284,719.566
55041,Forest County,Wisconsin,9574,45.666881,-88.773326,1014.265
55043,Grant County,Wisconsin,52446,42.870028,-90.694229,1147.604
55045,Green County,Wisconsin,37227,42.675522,-89.605074,584.044
55047,Green Lake County,Wisconsin,19305,43.780247,-88.97038,349.541
55049,Iowa County,Wisconsin,23951,43.001021,-90.133691,762.698
55051,Iron County,Wisconsin,6127,46.32655,-90.261298,758.214
55053,Jackson County,Wisconsin,20999,44.32459,-90.79951,987.915
55055,Jefferson County,Wisconsin,86505,43.013804,-88.773985,556.494
55057,Juneau County,Wisconsin,26649,43.932836,-90.113984,767.081
55059,Kenosha County,Wisconsin,168448,42.587526,-87.879996,271.833
55061,Kewaunee County,Wisconsin,20758,44.605677,-87.448008,342.453
55063,La Crosse County,Wisconsin,121339,43.908222,-91.111758,451.806
55065,Lafayette County,Wisconsin,17478,42.655578,-90.130292,633.588
55067,Langlade County,Wisconsin,19534,45.254863,-89.06707,870.69
55069,Lincoln County,Wisconsin,28403,45.333148,-89.73224,878.778
55071,Manitowoc County,Wisconsin,81710,44.156137,-87.577352,589.309
55073,Marathon County,Wisconsin,139432,44.898036,-89.757823,1545.249
55075,Marinette County,Wisconsin,42574,45.346899,-87.991198,1399.468
55077,Marquette County,Wisconsin,15927,43.826053,-89.409095,455.706
55078,Menominee County,Wisconsin,4199,44.991304,-88.669251,357.615
55079,Milwaukee County,Wisconsin,924216,42.912643,-87.862312,241.457
55081,Monroe County,Wisconsin,46572,43.945175,-90.619969,900.904
55083,Oconto County,Wisconsin,40195,44.996575,-88.206516,997.48
55085,Oneida County,Wisconsin,38131,45.716176,-89.534533,1113.946
55087,Outagamie County,Wisconsin,195894,44.418226,-88.464988,637.557
55089,Ozaukee County,Wisconsin,94346,43.501807,-87.847551,233.011
55091,Pepin County,Wisconsin,7513,44.627436,-91.83489,232.008
55093,Pierce County,Wisconsin,43519,44.725336,-92.426279,574.018
55095,Polk County,Wisconsin,45803,45.462041,-92.447066,914.319
55097,Portage County,Wisconsin,71943,44.476246,-89.49807,800.874
55099,Price County,Wisconsin,13988,45.679072,-90.35965,1254.059
55101,Racine County,Wisconsin,198919,42.780392,-87.771599,332.614
55103,Richland County,Wisconsin,17036,43.376199,-90.435693,586.15
55105,Rock County,Wisconsin,166472,42.66988,-89.075284,718.168
55107,Rusk County,Wisconsin,14146,45.472734,-91.136744,913.511
55109,St. Croix County,Wisconsin,98276,45.028959,-92.447284,722.158
55111,Sauk County,Wisconsin,66652,43.428001,-89.943318,831.587
55113,Sawyer County,Wisconsin,18846,45.864999,-91.147063,1257.604
55115,Shawano County,Wisconsin,41560,44.789641,-88.755813,893.225
55117,Sheboygan County,Wisconsin,118047,43.738713,-87.731531,511.519
55119,Taylor County,Wisconsin,20118,45.211656,-90.504853,975.052
55121,Trempealeau County,Wisconsin,31171,44.30305,-91.358867,732.966
55123,Vernon County,Wisconsin,31443,43.599366,-90.821983,791.563
55125,Vilas County,Wisconsin,23761,46.049848,-89.501254,857.712
55127,Walworth County,Wisconsin,106127,42.66811,-88.541731,555.436
55129,Washburn County,Wisconsin,17087,45.892489,-91.796422,797.114
55131,Washington County,Wisconsin,139238,43.391156,-88.232917,430.644
55133,Waukesha County,Wisconsin,417210,43.018368,-88.30424,549.727
55135,Waupaca County,Wisconsin,51461,44.478004,-88.967005,747.702
55137,Waushara County,Wisconsin,25223,44.112823,-89.239786,626.161
55139,Winnebago County,Wisconsin,174218,44.085707,-88.668149,434.697
55141,Wood County,Wisconsin,74060,44.461413,-90.038825,793.028
